receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_std_mean,dewpoint_std_std,temperature_std_mean,temperature_std_std,humidity_std_mean,humidity_std_std,vaporPressureDeficit_std_mean,vaporPressureDeficit_std_std
2024-06-30 22:00:00+00:00,0.0,,16.866666666666664,,17.900000000000002,,93.7,,0.1266666666666666,,0.05773502691896,,0.1732050807568881,,1.0440306508910575,,0.023094010767585,
2024-06-30 23:00:00+00:00,1.0,,16.633333333333333,,17.3,,95.76666666666668,,0.0833333333333333,,0.1154700538379252,,0.2645751311064584,,1.5821925715074414,,0.0305505046330389,
2024-07-01 00:00:00+00:00,2.0,,16.433333333333334,,16.766666666666666,,97.96666666666664,,0.0366666666666666,,0.1154700538379257,,0.0577350269189636,,0.6806859285554074,,0.0115470053837925,
2024-07-01 01:00:00+00:00,3.0,,16.133333333333333,,16.3,,99.0,,0.0166666666666666,,0.2309401076758495,,0.2645751311064584,,0.435889894354067,,0.0057735026918962,
2024-07-01 02:00:00+00:00,4.0,,16.433333333333334,,16.433333333333334,,99.93333333333334,,0.0,,0.1527525231651945,,0.1527525231651945,,0.0577350269189592,,0.0,
2024-07-01 03:00:00+00:00,5.0,,16.366666666666667,,16.400000000000002,,99.76666666666668,,0.0033333333333333,,0.3785938897200189,,0.4358898943540673,,0.2516611478423586,,0.0057735026918962,
2024-07-01 04:00:00+00:00,6.0,,17.366666666666664,,18.03333333333333,,95.8,,0.0933333333333333,,0.4163331998932267,,0.9504384952922156,,3.439476704383967,,0.0776745346515402,
2024-07-01 05:00:00+00:00,7.0,,18.266666666666666,,20.96666666666667,,84.7,,0.3866666666666667,,0.6429100507328646,,1.457166199626295,,4.257933771208754,,0.1457166199626293,
2024-07-01 06:00:00+00:00,8.0,,20.166666666666668,,27.4,,65.10000000000001,,1.3133333333333332,,0.7371114795831986,,2.6057628441590777,,8.414867794564575,,0.4789919971495696,
2024-07-01 07:00:00+00:00,9.0,,19.766666666666666,,30.566666666666663,,52.43333333333334,,2.083333333333333,,0.3055050463303901,,0.2516611478423594,,0.90737717258775,,0.0568624070307733,
2024-07-01 08:00:00+00:00,10.0,,19.53333333333333,,30.366666666666664,,52.86666666666667,,2.12,,0.6806859285554061,,3.614323357605588,,8.611813591418091,,0.8601744009211156,
2024-07-01 09:00:00+00:00,11.0,,21.266666666666666,,34.833333333333336,,45.23333333333333,,3.06,,0.2309401076758495,,0.9712534856222308,,3.0924639582917246,,0.3411744421846398,
2024-07-01 10:00:00+00:00,12.0,,20.23333333333333,,31.96666666666667,,49.9,,2.38,,0.8504900548115406,,0.9073771725877452,,0.8717797887081329,,0.1400000000000001,
2024-07-01 11:00:00+00:00,13.0,,20.75,,30.9,,54.65,,2.03,,0.3535533905932738,,0.5656854249492398,,3.0405591591021524,,0.1979898987322334,
2024-07-01 12:00:00+00:00,14.0,,18.05,,25.5,,63.65,,1.185,,0.4949747468305815,,0.4242640687119295,,0.3535533905932738,,0.0212132034355965,
2024-07-01 13:00:00+00:00,15.0,,16.466666666666665,,20.633333333333336,,77.33333333333333,,0.56,,0.6658328118479397,,0.9073771725877482,,7.318697516179593,,0.2137755832643194,
2024-07-01 14:00:00+00:00,16.0,,16.900000000000002,,19.73333333333333,,83.89999999999999,,0.3733333333333333,,0.2999999999999976,,0.8736894948054114,,2.835489375751557,,0.0850490054811538,
2024-07-01 15:00:00+00:00,17.0,,16.433333333333334,,17.966666666666665,,90.7,,0.19,,0.2886751345948131,,0.3785938897200191,,2.351595203260974,,0.0529150262212918,
2024-07-01 16:00:00+00:00,18.0,,17.1,,18.5,,91.7,,0.18,,0.7071067811865476,,1.4142135623730951,,3.959797974644662,,0.0989949493661166,
2024-07-01 17:00:00+00:00,19.0,,17.46666666666667,,20.0,,85.33333333333333,,0.3466666666666667,,0.7234178138070221,,1.1532562594670808,,2.557994005726622,,0.0802080627701064,
2024-07-01 18:00:00+00:00,20.0,,16.95,,18.15,,92.85,,0.15,,0.0707106781186557,,0.3535533905932738,,1.4849242404917609,,0.0282842712474619,
2024-07-01 19:00:00+00:00,21.0,,16.333333333333332,,16.8,,96.93333333333334,,0.0566666666666666,,0.3785938897200193,,0.4582575694955814,,0.635085296108584,,0.0115470053837925,
2024-07-01 20:00:00+00:00,22.0,,15.55,,15.65,,99.35,,0.01,,0.2121320343559641,,0.3535533905932738,,0.7778174593052133,,0.0141421356237309,
2024-07-01 21:00:00+00:00,23.0,,15.0,,15.0,,100.0,,0.0,,0.141421356237309,,0.141421356237309,,0.0,,0.0,
2024-07-01 22:00:00+00:00,24.0,,15.333333333333334,,15.333333333333334,,100.0,,0.0,,0.6027713773341706,,0.6027713773341706,,0.0,,0.0,
2024-07-01 23:00:00+00:00,25.0,,15.966666666666669,,15.966666666666669,,100.0,,0.0,,0.0577350269189628,,0.0577350269189628,,0.0,,0.0,
2024-07-02 00:00:00+00:00,26.0,,15.566666666666668,,15.566666666666668,,100.0,,0.0,,0.2516611478423576,,0.2516611478423576,,0.0,,0.0,
2024-07-02 01:00:00+00:00,27.0,,14.8,,14.8,,100.0,,0.0,,0.173205080756888,,0.173205080756888,,0.0,,0.0,
2024-07-02 02:00:00+00:00,28.0,,14.2,,14.2,,100.0,,0.0,,0.4582575694955837,,0.4582575694955837,,0.0,,0.0,
2024-07-02 03:00:00+00:00,29.0,,13.733333333333334,,13.733333333333334,,100.0,,0.0,,0.0577350269189636,,0.0577350269189636,,0.0,,0.0,
2024-07-02 04:00:00+00:00,30.0,,14.8,,15.300000000000002,,96.83333333333331,,0.0566666666666666,,0.4358898943540666,,0.9165151389911684,,3.056686659331196,,0.055075705472861,
2024-07-02 05:00:00+00:00,31.0,,16.366666666666664,,19.633333333333333,,81.93333333333334,,0.43,,0.3511884584284238,,2.0526405757787534,,8.473684755366664,,0.2570992026436487,
2024-07-02 06:00:00+00:00,32.0,,17.533333333333335,,25.0,,63.36666666666667,,1.1666666666666667,,1.2096831541082682,,1.652271164185832,,2.1079215671683182,,0.1747378989610821,
2024-07-02 07:00:00+00:00,33.0,,17.866666666666664,,28.566666666666663,,52.26666666666667,,1.8666666666666665,,0.4163331998932267,,0.6429100507328617,,1.6862186493255658,,0.1250333288900736,
2024-07-02 08:00:00+00:00,34.0,,17.433333333333334,,31.266666666666666,,43.7,,2.5733333333333333,,0.4041451884327375,,1.0503967504392475,,3.345145736735548,,0.299054064231425,
