receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,t_above_threshold_mean,t_above_threshold_std,photosyntheticallyActiveRadiation_mean_mean
2025-05-16 07:00:00+00:00,3241.0,3831.296386342357,10.394444444444446,1.0878538164321176,23.48888888888889,0.8368813358955832,43.81666666666666,2.0870633275809616,1.6344444444444444,0.0943005439676389,10.933333333333332,1.1372481406154642,24.666666666666668,0.6027713773341714,46.73333333333333,2.3544284515213763,1.8433333333333333,0.0378593889720019,9.766666666666667,1.1930353445448842,22.566666666666663,0.6806859285554052,40.6,3.3060550509633084,1.46,0.1153256259467079,0.0,0.0,610.3333333333334
2025-05-16 08:00:00+00:00,3242.0,3831.296386342357,9.511111111111113,1.6554064064061045,25.688888888888886,0.4741464065189311,36.24444444444444,3.1284240500669096,2.101111111111111,0.0501479293173194,11.933333333333332,3.0989245446337232,26.766666666666666,1.159022576714247,39.93333333333333,5.614564393907449,2.15,0.0458257569495586,7.7,1.1135528725660049,24.96666666666667,0.1527525231651938,33.4,2.605762844159076,2.053333333333333,0.0585946527708234,0.4111111111111115,0.7120653320005391,817.2666666666668
2025-05-16 09:00:00+00:00,3243.0,3831.296386342357,7.677777777777778,2.088682022853788,25.555555555555557,0.6677768533918528,32.44444444444444,5.39488784080029,2.217777777777778,0.256738806600823,8.766666666666666,2.764657905299195,26.1,0.6999999999999976,34.800000000000004,5.990826320300066,2.3200000000000003,0.307896086366813,6.966666666666666,1.7214335111567136,25.1,0.8888194417315587,30.46666666666667,4.852147290976783,2.1066666666666665,0.2254624876411447,0.3555555555555543,0.6158402871355987,967.1
2025-05-16 10:00:00+00:00,3244.0,3831.296386342357,9.011111111111113,0.9760085002665674,26.63333333333333,0.7881060278357941,33.044444444444444,2.2711556855812733,2.342222222222222,0.1586167054860845,10.2,0.854400374531753,27.46666666666667,0.5686240703077347,35.46666666666667,2.098412098071619,2.52,0.2165640782770771,8.033333333333333,1.3796134724383255,26.0,0.964365076099294,30.5,3.2999999999999994,2.2,0.1539480431834069,1.6333333333333329,0.7881060278357914,934.1333333333332
2025-05-16 11:00:00+00:00,3245.0,3831.296386342357,5.2444444444444445,1.1157126936693047,22.11111111111111,0.8139979069952153,33.87777777777777,4.294872050006372,1.7944444444444445,0.2102996099043596,6.233333333333333,0.5131601439446885,25.066666666666663,1.955334583474996,38.13333333333333,4.630694692304093,2.2533333333333334,0.3716629297271026,4.266666666666667,1.7473789896108212,19.866666666666664,0.1527525231651938,29.73333333333333,3.837099599089569,1.4366666666666668,0.1193035344544884,0.0,0.0,539.2333333333333
2025-05-16 12:00:00+00:00,3246.0,3831.296386342357,7.7444444444444445,2.222194444270832,20.866666666666664,0.6565905201197371,43.38888888888889,5.857031228772374,1.3966666666666665,0.1254768681647913,11.433333333333332,2.402776172125347,23.2,1.8357559750685808,49.66666666666666,6.825198409814423,1.5066666666666666,0.1222020185321557,4.533333333333333,1.5044378795195674,19.433333333333334,0.1527525231651962,37.23333333333333,3.108590248542471,1.26,0.2594224354214569,0.0,0.0,466.6333333333334
2025-05-16 13:00:00+00:00,3247.0,3831.296386342357,13.344444444444443,1.0874707318326289,25.64444444444445,1.0361967495141533,47.08888888888888,5.704319351093458,1.807777777777778,0.2799272392234439,15.633333333333333,0.3055050463303893,29.3,1.4106735979665896,53.7,7.900000000000004,2.303333333333333,0.3690979996333405,11.333333333333334,0.945163125250522,21.23333333333333,1.497776129244064,42.66666666666666,4.630694692304095,1.1833333333333331,0.3073000705065544,0.6111111111111106,1.058475493514313,742.7666666666665
2025-05-16 14:00:00+00:00,3248.0,3831.296386342357,11.977777777777776,1.9847567254601397,22.566666666666663,1.0929064207170007,51.68888888888889,4.349499758380051,1.348888888888889,0.1073071051460005,13.5,2.7730849247724088,24.933333333333334,2.9569128044860125,56.3,5.975784467331468,1.6933333333333334,0.2638812864401972,10.833333333333334,1.2701705922171764,19.9,0.346410161513776,46.5,4.550824101193102,1.0166666666666668,0.1616580753730953,0.0,0.0,323.2
2025-05-16 15:00:00+00:00,3249.0,3831.296386342357,10.5,1.4571661996262928,19.655555555555555,0.4834291092846003,55.76666666666667,4.254801209614066,1.0155555555555555,0.0838207965001881,11.1,1.8520259177452136,20.866666666666664,1.1503622617824945,58.333333333333336,3.494757979221641,1.14,0.1153256259467079,9.8,1.3747727084867527,18.8,0.0999999999999992,53.5,4.293017586733135,0.9033333333333332,0.0763762615825973,0.0,0.0,216.9666666666667
2025-05-16 16:00:00+00:00,3250.0,3831.296386342357,9.944444444444445,1.2084578479907242,17.866666666666667,0.4932882862316244,60.333333333333336,6.847465062180151,0.821111111111111,0.162628866281937,10.866666666666667,1.361371857110809,19.33333333333333,1.1590225767142477,62.93333333333334,6.812733176437587,0.9766666666666668,0.1965536398374076,9.066666666666666,1.3428824718989123,16.46666666666667,0.3214550253664324,56.76666666666667,6.217180497084939,0.7133333333333334,0.1436430761761015,0.0,0.0,209.96666666666667
2025-05-16 17:00:00+00:00,3251.0,3831.296386342357,9.355555555555554,1.0956141521404184,15.077777777777778,0.1895413567692444,69.07777777777778,5.904267132368794,0.5333333333333333,0.106510302057803,9.7,1.1999999999999995,15.7,0.1000000000000012,73.56666666666666,6.664332924857018,0.6033333333333334,0.0907377172587747,9.066666666666666,1.026320287889377,14.433333333333332,0.2081665999466133,66.13333333333334,5.178159261101696,0.4366666666666667,0.1167618659209133,0.0,0.0,47.03333333333333
2025-05-16 18:00:00+00:00,3252.0,3831.296386342357,9.055555555555555,0.8221471437193743,13.133333333333333,0.1855921454276685,76.61111111111111,5.10014524121436,0.3544444444444444,0.080023144800137,9.433333333333334,0.9291573243177568,13.766666666666666,0.2516611478423581,78.56666666666666,4.630694692304089,0.4033333333333333,0.1069267662156362,8.766666666666666,0.7371114795832002,12.466666666666669,0.1527525231651941,74.36666666666666,6.184927916583454,0.3066666666666666,0.0680685928555404,0.0,0.0,9.133333333333333
2025-05-16 19:00:00+00:00,3253.0,3831.296386342357,8.677777777777777,0.3150543750835061,10.866666666666667,0.2309401076758498,86.55555555555554,3.173734801868712,0.1744444444444444,0.0443888541231959,9.166666666666666,0.208166599946613,11.5,0.4358898943540674,87.36666666666667,2.804163571073077,0.1933333333333333,0.055075705472861,8.333333333333334,0.3214550253664311,10.4,0.0999999999999992,85.86666666666667,3.52183664205672,0.16,0.0346410161513775,0.0,0.0,0.0
2025-05-16 20:00:00+00:00,3254.0,3831.296386342357,8.355555555555556,0.3595264374969652,10.177777777777775,0.0769800358919511,88.54444444444444,2.273111751990446,0.1433333333333333,0.0288675134594812,8.5,0.4582575694955846,10.566666666666666,0.1527525231651945,91.03333333333336,2.1221058723196,0.17,0.0264575131106458,8.266666666666666,0.2886751345948127,9.8,0.1000000000000003,86.7,2.233830790368863,0.11,0.0264575131106459,0.0,0.0,0.0
2025-05-16 21:00:00+00:00,3255.0,3831.296386342357,8.577777777777778,0.335548197123145,9.666666666666666,0.0881917103688197,93.14444444444445,2.2071432852176884,0.0822222222222221,0.0283496684937179,8.666666666666666,0.3055050463303886,9.766666666666666,0.115470053837926,94.1,1.9157244060667995,0.09,0.0264575131106459,8.533333333333333,0.3511884584284256,9.533333333333331,0.0577350269189623,92.46666666666664,2.3245071162148205,0.07,0.0264575131106459,0.0,0.0,0.0
2025-05-16 22:00:00+00:00,3256.0,3831.296386342357,7.688888888888889,0.2341256389522833,8.766666666666667,0.1732050807568866,93.15555555555557,2.519773652386102,0.0799999999999999,0.0296273147243853,8.033333333333333,0.1527525231651946,9.366666666666667,0.4041451884327375,94.63333333333333,1.955334583475,0.0999999999999999,0.0435889894354067,7.3,0.3605551275463987,8.366666666666667,0.0577350269189623,91.5,3.421987726453739,0.0633333333333333,0.0208166599946613,0.0,0.0,0.0
2025-05-16 23:00:00+00:00,3257.0,3831.296386342357,6.822222222222223,0.1677740985615723,7.688888888888889,0.1924500897298762,94.28888888888888,2.262332457475729,0.0599999999999999,0.0233333333333333,7.466666666666666,0.2516611478423583,8.266666666666667,0.1527525231651959,94.73333333333332,2.267891825756541,0.0633333333333333,0.0208166599946613,6.2,0.2645751311064592,7.1000000000000005,0.1732050807568873,93.73333333333332,2.2501851775650183,0.0566666666666666,0.023094010767585,0.0,0.0,0.0
2025-05-17 00:00:00+00:00,3258.0,3831.296386342357,5.877777777777777,0.1835856849095362,6.533333333333334,0.0881917103688197,95.65555555555557,1.713454383964132,0.0422222222222221,0.0171053381314895,6.2,0.2645751311064592,6.933333333333334,0.1527525231651942,96.43333333333334,1.9087517736293844,0.0499999999999999,0.0099999999999999,5.533333333333334,0.1154700538379247,6.066666666666666,0.2309401076758505,94.83333333333331,1.3316656236958757,0.0333333333333333,0.0208166599946613,0.0,0.0,0.0
2025-05-17 01:00:00+00:00,3259.0,3831.296386342357,4.833333333333333,0.1333333333333335,5.177777777777778,0.1261979632400065,97.56666666666666,1.7214335111567085,0.0222222222222222,0.0164429428743875,5.3,0.1000000000000003,5.7,0.1732050807568873,97.76666666666668,1.795364401266024,0.0266666666666666,0.0152752523165194,4.4,0.1999999999999999,4.7,0.0999999999999997,97.33333333333331,1.6921386861996102,0.02,0.0173205080756887,0.0,0.0,0.0
2025-05-17 02:00:00+00:00,3260.0,3831.296386342357,4.388888888888889,0.1071516751221441,4.622222222222223,0.1710533813148956,98.5,1.3370780746754378,0.0133333333333333,0.0115470053837925,4.866666666666667,0.1527525231651945,5.1000000000000005,0.1999999999999998,98.56666666666666,1.289702808143539,0.0133333333333333,0.0115470053837925,4.0,0.2000000000000001,4.233333333333333,0.0577350269189623,98.43333333333334,1.379613472438322,0.0133333333333333,0.0115470053837925,0.0,0.0,0.0
2025-05-17 03:00:00+00:00,3261.0,3831.296386342357,4.111111111111112,0.1261979632400062,4.288888888888889,0.1018350154434633,98.75555555555556,1.1102218663819337,0.0111111111111111,0.0101835015443463,4.3,0.1000000000000002,4.466666666666666,0.1527525231651942,98.86666666666667,1.0263202878893771,0.0133333333333333,0.0115470053837925,3.9333333333333336,0.1154700538379252,4.133333333333333,0.1527525231651947,98.63333333333333,1.1930353445448934,0.01,0.01,0.0,0.0,1.8333333333333333
2025-05-17 04:00:00+00:00,3262.0,3831.296386342357,4.966666666666667,0.5174724898753341,5.222222222222222,0.3168128317640722,98.25555555555556,1.3861751265556108,0.0144444444444443,0.0134715062810912,5.9,0.6557438524301997,6.3,0.4000000000000001,98.73333333333332,1.1150485789118472,0.0233333333333333,0.0208166599946613,4.1000000000000005,0.3605551275463992,4.3,0.1732050807568882,97.4,1.8248287590894592,0.01,0.01,0.0,0.0,36.63333333333333
2025-05-17 05:00:00+00:00,3263.0,3831.296386342357,7.48888888888889,0.6938886664887113,9.544444444444444,0.5500841686438476,87.38888888888887,1.34012160863331,0.1577777777777777,0.0134715062810912,8.133333333333335,0.5859465277082325,11.4,0.655743852430199,93.5,1.9974984355438208,0.2666666666666666,0.0321455025366431,6.7,0.7999999999999998,7.733333333333333,0.5033222956847161,80.43333333333334,1.9035055380359005,0.0666666666666666,0.0152752523165194,0.0,0.0,187.0666666666667
2025-05-17 06:00:00+00:00,3264.0,3831.296386342357,10.377777777777778,2.3833527582735994,17.788888888888888,2.1114327240402777,62.41111111111112,3.360279970699088,0.7888888888888889,0.1009583705920048,11.2,2.6229754097208,19.933333333333334,1.530795000427338,70.13333333333333,0.8962886439832588,0.9966666666666668,0.0950438495292217,9.566666666666666,2.4006943440041124,15.066666666666668,2.468467810876483,56.8,5.164300533470143,0.5166666666666667,0.0802080627701064,0.0,0.0,343.3333333333333
2025-05-17 07:00:00+00:00,3265.0,3831.296386342357,10.6,1.418919776919518,23.022222222222226,0.8002314480013725,45.78888888888889,2.921440537614074,1.5322222222222226,0.0826191619778725,11.533333333333331,1.42945210949277,23.866666666666664,0.2516611478423581,50.7,4.371498598878877,1.7233333333333334,0.128970280814354,9.733333333333334,1.4468356276140462,22.166666666666668,1.6041612554021292,41.3,4.215447781671599,1.336666666666667,0.2236813209307682,0.0,0.0,610.6666666666666
2025-05-17 08:00:00+00:00,3266.0,3831.296386342357,11.566666666666668,1.2991450179936712,25.23333333333333,0.5783117190965812,42.51111111111111,2.2765308239935105,1.845555555555556,0.0287389270141723,12.766666666666666,1.5885003409925127,26.066666666666663,0.7571877794400367,44.43333333333334,3.467467856135555,1.9433333333333331,0.1305118130030124,10.4,1.3527749258468689,24.5,0.7999999999999998,41.1,1.670329308849002,1.7833333333333332,0.0152752523165195,0.0,0.0,821.5333333333333
2025-05-17 09:00:00+00:00,3267.0,3831.296386342357,11.188888888888888,1.370050012604297,26.622222222222224,0.3834540872608333,38.31111111111111,2.876984017515051,2.151111111111111,0.0749320680003882,12.9,2.3811761799581324,27.4,0.888819441731557,41.03333333333333,4.343193909248507,2.266666666666667,0.0929157324317758,9.8,1.5,25.6,0.0999999999999992,34.93333333333333,2.3180451534284963,2.03,0.0964365076099297,1.6222222222222236,0.3834540872608304,1008.0
2025-05-17 10:00:00+00:00,3268.0,3831.296386342357,10.066666666666668,1.68358083988992,26.411111111111108,0.1677740985615722,36.04444444444445,4.14478699805663,2.2133333333333334,0.1637070554374487,11.133333333333333,1.7897858344878392,27.566666666666663,0.568624070307732,38.3,4.5902069670114,2.39,0.2099999999999998,8.633333333333333,1.8717193521821935,24.566666666666663,0.8386497083606074,34.46666666666667,4.106498914322679,1.94,0.0,1.4111111111111114,0.1677740985615715,844.4333333333334
2025-05-17 11:00:00+00:00,3269.0,3831.296386342357,9.533333333333331,2.370185177950824,27.03333333333333,1.131861789756644,33.544444444444444,3.9195143312140814,2.3788888888888886,0.1557181689725,11.0,2.882707061079915,28.066666666666663,1.2055427546683408,36.93333333333334,2.458319208998974,2.5666666666666664,0.2193931022920578,8.433333333333332,2.396525262402492,25.933333333333334,1.6772994167212167,30.766666666666666,5.422484055608954,2.1366666666666667,0.1709775813764288,1.788888888888889,1.5536098943118586,941.4666666666666
2025-05-17 12:00:00+00:00,3270.0,3831.296386342357,11.366666666666667,1.3980144650340514,27.844444444444445,0.8441519961432259,36.22222222222222,4.801080125385365,2.42,0.2947503651868436,13.266666666666666,1.0263202878893765,29.73333333333333,0.750555349946513,39.66666666666666,5.357549190939204,2.8233333333333337,0.3108590248542471,9.7,2.1656407827707707,24.96666666666667,0.9504384952922166,32.1,4.493328387732189,1.9533333333333331,0.2926317367158478,2.844444444444444,0.8441519961432268,843.5
2025-05-17 13:00:00+00:00,3271.0,3831.296386342357,10.377777777777778,1.1596615087234798,26.64444444444445,0.957620507840676,36.34444444444444,4.422208263517886,2.265555555555556,0.2618806626719153,12.333333333333334,0.7371114795831997,29.366666666666664,0.7767453465154031,38.6,5.392587505085104,2.7133333333333334,0.2084066537645411,7.733333333333333,2.6576932353703526,23.03333333333333,0.8082903768654758,33.46666666666667,2.478574859336174,1.75,0.1802775637731994,1.3333333333333333,1.3678856352455466,652.1333333333333
2025-05-17 14:00:00+00:00,3272.0,3831.296386342357,9.6,1.3114877048603992,25.61111111111111,1.3183884663285546,36.81111111111111,4.830612260864533,2.12,0.2847806173179628,12.1,1.4177446878757816,29.4,0.916515138991168,40.53333333333333,6.061627944152737,2.69,0.2080865204668482,7.566666666666667,1.7559422921421233,23.433333333333334,1.9857828011475325,34.166666666666664,3.259345537578567,1.74,0.3699999999999999,0.7111111111111121,1.2316805742712034,685.1333333333333
2025-05-17 15:00:00+00:00,3273.0,3831.296386342357,9.177777777777775,1.797632187484827,21.2,0.0577350269189628,46.61111111111112,5.4632441861074685,1.3455555555555556,0.1335969615977404,10.5,1.5716233645501705,21.7,0.1999999999999993,50.333333333333336,5.159780357082396,1.46,0.1777638883463117,7.966666666666666,2.51462389500564,20.7,0.1999999999999984,43.0,8.01311425102625,1.2333333333333334,0.1050396750439249,0.0,0.0,239.86666666666667
2025-05-17 16:00:00+00:00,3274.0,3831.296386342357,10.855555555555554,0.5965952781626129,22.8,1.1532562594670792,47.15555555555556,3.706500795649205,1.4766666666666666,0.1975685535031658,11.766666666666666,1.0115993936995689,23.33333333333333,1.5631165450257811,51.1,4.9030602688525,1.6133333333333333,0.2874601421646717,10.133333333333333,0.5033222956847162,22.23333333333333,0.6506407098647699,44.16666666666666,4.754296302643887,1.3233333333333333,0.1680277754817142,0.0,0.0,299.3666666666666
2025-05-17 17:00:00+00:00,3275.0,3831.296386342357,9.255555555555556,1.225802835937571,18.91111111111111,0.3863408589047488,53.91111111111112,5.6500081940288025,1.0144444444444445,0.1425690216208484,10.133333333333336,1.2583057392117918,20.366666666666667,0.4041451884327391,57.6,5.058655947976692,1.143333333333333,0.1342882471898912,8.566666666666666,1.342882471898913,17.5,0.2645751311064594,51.06666666666666,5.57344896211792,0.85,0.1126942766958465,0.0,0.0,144.96666666666667
2025-05-17 18:00:00+00:00,3276.0,3831.296386342357,8.411111111111111,0.7456044031025624,13.911111111111111,0.4220759980716149,69.82222222222222,5.407950251798359,0.4833333333333334,0.0982061324177082,9.833333333333334,0.5131601439446892,15.466666666666669,0.7767453465154031,71.76666666666667,4.707794954470013,0.54,0.1216552506059643,7.533333333333334,0.8386497083606084,12.566666666666668,0.1527525231651936,68.10000000000001,5.804308744372574,0.41,0.069282032302755,0.0,0.0,16.8
2025-05-17 19:00:00+00:00,3277.0,3831.296386342357,7.588888888888889,0.8770742609718166,11.616666666666667,0.1481365736219264,76.67222222222222,5.350346129336279,0.3188888888888888,0.07698003589195,7.7,0.7810249675906648,11.866666666666667,0.0577350269189618,78.60000000000001,5.414794548272351,0.3433333333333333,0.0723417813807023,7.533333333333334,0.9291573243177568,11.333333333333334,0.2081665999466133,75.06666666666666,5.063924696649164,0.2866666666666667,0.0757187779440036,0.0,0.0,0.0
