,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean
1674,2025-06-12 04:00:00+00:00,15.6,16.166666666666668,96.46666666666665,0.06666666666666667
1675,2025-06-12 05:00:00+00:00,18.233333333333334,21.066666666666666,84.23333333333333,0.41333333333333333
1676,2025-06-12 06:00:00+00:00,20.2,28.066666666666666,62.43333333333334,1.4366666666666665
1677,2025-06-12 07:00:00+00:00,20.7,29.933333333333337,58.0,1.8499999999999999
1678,2025-06-12 08:00:00+00:00,23.266666666666666,33.333333333333336,55.6,2.296666666666667
1679,2025-06-12 09:00:00+00:00,24.2,36.96666666666667,47.9,3.26
1680,2025-06-12 10:00:00+00:00,24.099999999999998,37.166666666666664,47.13333333333333,3.35
1681,2025-06-12 11:00:00+00:00,25.333333333333332,38.13333333333333,48.03333333333333,3.47
1682,2025-06-12 12:00:00+00:00,26.3,39.96666666666667,46.0,3.9766666666666666
1683,2025-06-12 13:00:00+00:00,24.666666666666668,41.166666666666664,39.166666666666664,4.773333333333333
1684,2025-06-12 14:00:00+00:00,24.666666666666668,40.23333333333333,41.333333333333336,4.373333333333334
1685,2025-06-12 15:00:00+00:00,22.5,35.76666666666667,46.20000000000001,3.1733333333333333
1686,2025-06-12 16:00:00+00:00,20.533333333333335,33.5,46.666666666666664,2.763333333333333
1687,2025-06-12 17:00:00+00:00,18.333333333333332,27.599999999999998,57.13333333333333,1.5966666666666667
1688,2025-06-12 18:00:00+00:00,18.46666666666667,23.933333333333334,71.73333333333333,0.8433333333333334
1689,2025-06-12 19:00:00+00:00,17.433333333333334,22.066666666666666,75.16666666666667,0.66
1690,2025-06-12 20:00:00+00:00,17.099999999999998,20.166666666666668,82.86666666666666,0.41333333333333333
1691,2025-06-12 21:00:00+00:00,16.866666666666664,18.900000000000002,88.10000000000001,0.26
1692,2025-06-12 22:00:00+00:00,16.5,17.733333333333334,92.73333333333333,0.15
1693,2025-06-12 23:00:00+00:00,16.3,17.066666666666666,95.16666666666667,0.09333333333333334
1694,2025-06-13 00:00:00+00:00,16.0,16.400000000000002,97.66666666666667,0.043333333333333335
1695,2025-06-13 01:00:00+00:00,15.733333333333334,15.866666666666667,99.0,0.02
1696,2025-06-13 02:00:00+00:00,15.433333333333332,15.433333333333332,99.76666666666667,0.0033333333333333335
1697,2025-06-13 03:00:00+00:00,15.033333333333333,15.033333333333333,100.0,0.0
1698,2025-06-13 04:00:00+00:00,16.466666666666665,16.8,98.03333333333335,0.03666666666666667
1699,2025-06-13 05:00:00+00:00,18.933333333333334,22.3,81.76666666666667,0.52
1700,2025-06-13 06:00:00+00:00,21.46666666666667,28.5,65.86666666666666,1.3466666666666667
1701,2025-06-13 07:00:00+00:00,22.0,33.300000000000004,51.833333333333336,2.483333333333333
1702,2025-06-13 08:00:00+00:00,24.099999999999998,36.53333333333333,48.833333333333336,3.1366666666666667
1703,2025-06-13 09:00:00+00:00,25.766666666666666,38.5,48.26666666666667,3.5233333333333334
1704,2025-06-13 10:00:00+00:00,24.5,38.5,44.93333333333334,3.746666666666666
1705,2025-06-13 11:00:00+00:00,26.2,39.699999999999996,46.96666666666667,3.8699999999999997
1706,2025-06-13 12:00:00+00:00,25.233333333333334,41.36666666666667,40.0,4.756666666666667
1707,2025-06-13 13:00:00+00:00,24.5,41.06666666666666,38.9,4.77
1708,2025-06-13 14:00:00+00:00,25.099999999999998,40.300000000000004,42.13333333333333,4.34
1709,2025-06-13 15:00:00+00:00,23.099999999999998,37.43333333333334,43.699999999999996,3.623333333333333
1710,2025-06-13 16:00:00+00:00,21.766666666666666,35.43333333333333,45.1,3.17
1711,2025-06-13 17:00:00+00:00,20.266666666666666,29.46666666666667,57.79999999999999,1.75
1712,2025-06-13 18:00:00+00:00,19.333333333333332,25.03333333333333,70.89999999999999,0.9333333333333332
1713,2025-06-13 19:00:00+00:00,19.46666666666667,22.96666666666667,80.76666666666667,0.54
1714,2025-06-13 20:00:00+00:00,18.833333333333332,22.433333333333334,80.16666666666667,0.5366666666666666
1715,2025-06-13 21:00:00+00:00,18.7,21.46666666666667,84.23333333333333,0.4033333333333333
1716,2025-06-13 22:00:00+00:00,18.2,21.2,83.23333333333333,0.42333333333333334
1717,2025-06-13 23:00:00+00:00,17.933333333333334,20.566666666666666,85.10000000000001,0.3633333333333333
1718,2025-06-14 00:00:00+00:00,17.533333333333335,18.766666666666666,92.8,0.15666666666666668
1719,2025-06-14 01:00:00+00:00,17.266666666666666,18.033333333333335,95.43333333333334,0.09333333333333334
1720,2025-06-14 02:00:00+00:00,17.0,17.366666666666664,97.76666666666667,0.04666666666666667
1721,2025-06-14 03:00:00+00:00,16.599999999999998,16.733333333333334,99.13333333333333,0.02
1722,2025-06-14 04:00:00+00:00,17.766666666666666,18.333333333333332,96.46666666666665,0.07666666666666667
1723,2025-06-14 05:00:00+00:00,19.900000000000002,22.900000000000002,83.4,0.47666666666666674
1724,2025-06-14 06:00:00+00:00,22.633333333333336,30.133333333333336,64.3,1.5366666666666664
1725,2025-06-14 07:00:00+00:00,24.133333333333336,33.56666666666667,57.800000000000004,2.1999999999999997
1726,2025-06-14 08:00:00+00:00,25.0,37.333333333333336,49.26666666666667,3.2466666666666666
1727,2025-06-14 09:00:00+00:00,24.366666666666664,39.03333333333333,43.23333333333333,3.98
1728,2025-06-14 10:00:00+00:00,25.333333333333332,40.56666666666667,42.06666666666666,4.406666666666666
1729,2025-06-14 11:00:00+00:00,25.266666666666666,43.199999999999996,36.36666666666667,5.563333333333333
1730,2025-06-14 12:00:00+00:00,28.0,46.43333333333334,36.06666666666666,6.6066666666666665
1731,2025-06-14 13:00:00+00:00,25.900000000000002,40.666666666666664,43.4,4.333333333333333
1732,2025-06-14 14:00:00+00:00,20.866666666666667,32.26666666666667,51.1,2.3833333333333333
1733,2025-06-14 15:00:00+00:00,16.133333333333333,25.7,55.53333333333333,1.4733333333333334
1734,2025-06-14 16:00:00+00:00,16.2,22.666666666666668,67.06666666666666,0.91
1735,2025-06-14 17:00:00+00:00,18.166666666666668,21.0,83.8,0.4033333333333333
1736,2025-06-14 18:00:00+00:00,19.099999999999998,20.666666666666668,90.66666666666667,0.22999999999999998
1737,2025-06-14 19:00:00+00:00,18.5,19.433333333333334,94.26666666666667,0.12666666666666668
1738,2025-06-14 20:00:00+00:00,18.0,18.766666666666666,95.39999999999999,0.09999999999999999
1739,2025-06-14 21:00:00+00:00,16.900000000000002,18.633333333333333,89.89999999999999,0.21666666666666665
1740,2025-06-14 22:00:00+00:00,15.166666666666666,18.233333333333334,82.53333333333333,0.3666666666666667
1741,2025-06-14 23:00:00+00:00,14.6,16.766666666666666,87.16666666666667,0.25
1742,2025-06-15 00:00:00+00:00,14.966666666666667,15.733333333333334,95.23333333333333,0.09000000000000001
1743,2025-06-15 01:00:00+00:00,14.666666666666666,15.266666666666666,96.16666666666667,0.07
1744,2025-06-15 02:00:00+00:00,14.133333333333333,14.5,97.86666666666667,0.03666666666666667
1745,2025-06-15 03:00:00+00:00,13.933333333333332,14.066666666666668,99.16666666666667,0.013333333333333334
1746,2025-06-15 04:00:00+00:00,15.299999999999999,16.099999999999998,95.2,0.09000000000000001
1747,2025-06-15 05:00:00+00:00,18.166666666666668,21.666666666666668,81.03333333333333,0.5299999999999999
1748,2025-06-15 06:00:00+00:00,19.3,30.133333333333336,52.56666666666666,2.0433333333333334
1749,2025-06-15 07:00:00+00:00,20.233333333333334,33.76666666666667,45.06666666666666,2.9
1750,2025-06-15 08:00:00+00:00,20.766666666666666,36.800000000000004,39.199999999999996,3.78
1751,2025-06-15 09:00:00+00:00,21.366666666666664,39.5,34.96666666666667,4.67
1752,2025-06-15 10:00:00+00:00,22.633333333333336,40.56666666666667,35.833333333333336,4.873333333333334
1753,2025-06-15 11:00:00+00:00,23.333333333333332,42.333333333333336,33.9,5.523333333333333
1754,2025-06-15 12:00:00+00:00,23.166666666666668,46.46666666666667,26.866666666666664,7.56
1755,2025-06-15 13:00:00+00:00,23.3,46.5,27.066666666666666,7.546666666666667
1756,2025-06-15 14:00:00+00:00,21.433333333333334,39.13333333333333,36.86666666666667,4.696666666666666
1757,2025-06-15 15:00:00+00:00,21.900000000000002,37.9,40.266666666666666,4.126666666666666
1758,2025-06-15 16:00:00+00:00,22.366666666666664,38.0,40.5,3.97
1759,2025-06-15 17:00:00+00:00,20.733333333333334,31.166666666666668,54.23333333333333,2.1133333333333333
1760,2025-06-15 18:00:00+00:00,19.866666666666664,26.633333333333336,66.63333333333334,1.1666666666666667
1761,2025-06-15 19:00:00+00:00,18.8,24.400000000000002,71.03333333333335,0.8866666666666667
1762,2025-06-15 20:00:00+00:00,18.8,23.666666666666668,74.26666666666667,0.7533333333333333
1763,2025-06-15 21:00:00+00:00,18.933333333333334,23.166666666666668,77.2,0.6466666666666666
1764,2025-06-15 22:00:00+00:00,17.5,23.03333333333333,71.26666666666667,0.8066666666666666
1765,2025-06-15 23:00:00+00:00,16.5,21.733333333333334,72.23333333333333,0.7233333333333333
1766,2025-06-16 00:00:00+00:00,18.266666666666666,19.933333333333334,90.26666666666667,0.2333333333333333
1767,2025-06-16 01:00:00+00:00,17.7,18.433333333333334,95.43333333333332,0.09666666666666666
1768,2025-06-16 02:00:00+00:00,17.133333333333336,17.666666666666668,96.73333333333333,0.06666666666666667
1769,2025-06-16 03:00:00+00:00,16.7,16.96666666666667,98.36666666666667,0.03333333333333333
1770,2025-06-16 04:00:00+00:00,16.7,17.433333333333334,95.33333333333333,0.09333333333333334
1771,2025-06-16 05:00:00+00:00,17.900000000000002,20.366666666666664,85.83333333333333,0.3466666666666667
1772,2025-06-16 06:00:00+00:00,19.166666666666668,25.5,68.36666666666666,1.0599999999999998
1773,2025-06-16 07:00:00+00:00,19.599999999999998,29.233333333333334,56.13333333333333,1.7833333333333332
1774,2025-06-16 08:00:00+00:00,19.599999999999998,33.666666666666664,43.800000000000004,3.0033333333333334
1775,2025-06-16 09:00:00+00:00,18.233333333333334,29.766666666666666,50.6,2.17
1776,2025-06-16 10:00:00+00:00,17.633333333333333,24.566666666666666,65.46666666666667,1.0833333333333333
1777,2025-06-16 11:00:00+00:00,17.900000000000002,23.933333333333334,69.26666666666667,0.9566666666666667
1778,2025-06-16 12:00:00+00:00,17.966666666666665,25.866666666666664,62.06666666666666,1.2933333333333332
1779,2025-06-16 13:00:00+00:00,17.900000000000002,22.03333333333333,77.53333333333333,0.6
1780,2025-06-16 14:00:00+00:00,17.166666666666668,20.2,82.83333333333333,0.4066666666666667
1781,2025-06-16 15:00:00+00:00,17.5,19.400000000000002,88.86666666666667,0.25
1782,2025-06-16 16:00:00+00:00,17.666666666666668,19.2,90.89999999999999,0.20333333333333334
1783,2025-06-16 17:00:00+00:00,17.633333333333333,19.533333333333335,89.0,0.25333333333333335
1784,2025-06-16 18:00:00+00:00,17.0,18.433333333333334,91.53333333333335,0.18000000000000002
1785,2025-06-16 19:00:00+00:00,16.400000000000002,17.3,94.60000000000001,0.10666666666666667
1786,2025-06-16 20:00:00+00:00,16.233333333333334,16.7,97.03333333333335,0.05666666666666667
1787,2025-06-16 21:00:00+00:00,15.833333333333334,16.133333333333333,98.26666666666667,0.03
1788,2025-06-16 22:00:00+00:00,15.833333333333334,16.033333333333335,98.93333333333334,0.02
1789,2025-06-16 23:00:00+00:00,15.833333333333334,16.1,98.36666666666667,0.03
1790,2025-06-17 00:00:00+00:00,16.033333333333335,16.2,98.93333333333334,0.016666666666666666
1791,2025-06-17 01:00:00+00:00,15.799999999999999,16.133333333333336,97.83333333333333,0.04
1792,2025-06-17 02:00:00+00:00,15.566666666666668,15.766666666666666,98.83333333333333,0.02
1793,2025-06-17 03:00:00+00:00,15.366666666666667,15.566666666666668,98.63333333333333,0.023333333333333334
1794,2025-06-17 04:00:00+00:00,15.333333333333334,15.766666666666666,97.33333333333333,0.04666666666666667
1795,2025-06-17 05:00:00+00:00,16.599999999999998,18.633333333333336,88.23333333333333,0.27
1796,2025-06-17 06:00:00+00:00,17.833333333333332,23.766666666666666,69.73333333333333,0.9133333333333334
1797,2025-06-17 07:00:00+00:00,18.166666666666668,32.26666666666667,43.666666666666664,2.7899999999999996
1798,2025-06-17 08:00:00+00:00,17.066666666666666,33.666666666666664,37.300000000000004,3.2899999999999996
1799,2025-06-17 09:00:00+00:00,17.3,35.93333333333334,33.13333333333333,3.9600000000000004
1800,2025-06-17 10:00:00+00:00,17.866666666666667,37.4,31.933333333333337,4.376666666666666
1801,2025-06-17 11:00:00+00:00,17.400000000000002,38.36666666666667,29.066666666666666,4.796666666666667
1802,2025-06-17 12:00:00+00:00,16.5,39.46666666666667,25.833333333333332,5.323333333333333
1803,2025-06-17 13:00:00+00:00,16.5,38.6,27.400000000000002,5.069999999999999
1804,2025-06-17 14:00:00+00:00,16.133333333333333,34.833333333333336,32.9,3.81
1805,2025-06-17 15:00:00+00:00,18.400000000000002,36.766666666666666,34.0,4.14
1806,2025-06-17 16:00:00+00:00,17.033333333333335,36.300000000000004,31.96666666666667,4.136666666666667
1807,2025-06-17 17:00:00+00:00,15.366666666666667,28.666666666666668,44.46666666666667,2.1966666666666668
1808,2025-06-17 18:00:00+00:00,15.333333333333334,23.5,60.53333333333334,1.1533333333333333
1809,2025-06-17 19:00:00+00:00,14.799999999999999,20.53333333333333,69.93333333333334,0.73
1810,2025-06-17 20:00:00+00:00,14.533333333333333,18.3,78.83333333333333,0.45
1811,2025-06-17 21:00:00+00:00,14.5,16.7,87.16666666666667,0.24333333333333332
1812,2025-06-17 22:00:00+00:00,14.333333333333334,15.9,90.36666666666667,0.17666666666666667
1813,2025-06-17 23:00:00+00:00,14.133333333333333,15.133333333333333,93.8,0.10666666666666667
1814,2025-06-18 00:00:00+00:00,13.866666666666667,14.5,96.13333333333333,0.06333333333333334
1815,2025-06-18 01:00:00+00:00,13.666666666666666,14.166666666666666,96.93333333333334,0.049999999999999996
1816,2025-06-18 02:00:00+00:00,13.166666666666666,13.433333333333332,98.2,0.02666666666666667
1817,2025-06-18 03:00:00+00:00,12.866666666666667,13.033333333333333,98.89999999999999,0.016666666666666666
1818,2025-06-18 04:00:00+00:00,14.033333333333333,14.633333333333333,96.46666666666665,0.06333333333333334
1819,2025-06-18 05:00:00+00:00,15.5,19.599999999999998,77.76666666666667,0.5366666666666666
1820,2025-06-18 06:00:00+00:00,17.133333333333333,27.566666666666666,53.06666666666666,1.7433333333333332
1821,2025-06-18 07:00:00+00:00,18.0,31.8,43.833333333333336,2.6566666666666667
1822,2025-06-18 08:00:00+00:00,18.433333333333334,35.63333333333333,36.166666666666664,3.723333333333333
1823,2025-06-18 09:00:00+00:00,19.599999999999998,36.73333333333333,36.56666666666667,3.926666666666667
1824,2025-06-18 10:00:00+00:00,19.53333333333333,37.43333333333334,35.13333333333333,4.173333333333333
1825,2025-06-18 11:00:00+00:00,20.166666666666668,37.9,35.5,4.253333333333333
1826,2025-06-18 12:00:00+00:00,18.366666666666667,39.73333333333333,28.7,5.1933333333333325
1827,2025-06-18 13:00:00+00:00,21.0,43.26666666666667,27.96666666666667,6.31
1828,2025-06-18 14:00:00+00:00,21.266666666666666,42.9,28.933333333333334,6.113333333333333
1829,2025-06-18 15:00:00+00:00,20.766666666666666,41.233333333333334,30.733333333333334,5.456666666666667
1830,2025-06-18 16:00:00+00:00,18.866666666666664,36.666666666666664,35.03333333333333,4.01
1831,2025-06-18 17:00:00+00:00,17.166666666666668,30.400000000000002,45.199999999999996,2.41
1832,2025-06-18 18:00:00+00:00,16.5,25.2,58.5,1.3333333333333333
1833,2025-06-18 19:00:00+00:00,16.233333333333334,22.3,68.7,0.85
1834,2025-06-18 20:00:00+00:00,16.0,20.033333333333335,77.73333333333333,0.5233333333333333
1835,2025-06-18 21:00:00+00:00,15.9,18.400000000000002,85.46666666666665,0.3066666666666667
1836,2025-06-18 22:00:00+00:00,15.6,17.3,89.8,0.19999999999999998
1837,2025-06-18 23:00:00+00:00,15.166666666666666,16.433333333333334,92.26666666666667,0.14333333333333334
1838,2025-06-19 00:00:00+00:00,14.733333333333334,15.566666666666668,94.86666666666667,0.09000000000000001
1839,2025-06-19 01:00:00+00:00,14.333333333333334,15.0,95.73333333333333,0.07333333333333335
1840,2025-06-19 02:00:00+00:00,14.066666666666668,14.533333333333333,97.13333333333333,0.049999999999999996
1841,2025-06-19 03:00:00+00:00,14.066666666666668,14.333333333333334,98.39999999999999,0.03
1842,2025-06-19 04:00:00+00:00,14.966666666666667,15.733333333333333,95.23333333333333,0.08666666666666667
1843,2025-06-19 05:00:00+00:00,16.96666666666667,21.099999999999998,77.89999999999999,0.5833333333333334
1844,2025-06-19 06:00:00+00:00,19.0,30.5,50.56666666666666,2.19
1845,2025-06-19 07:00:00+00:00,18.8,32.9,43.36666666666667,2.846666666666667
1846,2025-06-19 08:00:00+00:00,20.366666666666667,36.9,38.13333333333333,3.8833333333333333
1847,2025-06-19 09:00:00+00:00,21.2,39.0,35.6,4.503333333333333
1848,2025-06-19 10:00:00+00:00,21.0,40.53333333333333,32.36666666666667,5.14
1849,2025-06-19 11:00:00+00:00,21.7,41.1,32.766666666666666,5.266666666666667
1850,2025-06-19 12:00:00+00:00,21.666666666666668,42.93333333333334,29.633333333333336,6.113333333333333
1851,2025-06-19 13:00:00+00:00,22.233333333333334,44.833333333333336,27.666666666666668,6.873333333333334
1852,2025-06-19 14:00:00+00:00,20.900000000000002,41.833333333333336,29.96666666666667,5.6933333333333325
1853,2025-06-19 15:00:00+00:00,20.333333333333332,34.833333333333336,42.56666666666666,3.203333333333333
1854,2025-06-19 16:00:00+00:00,21.2,36.46666666666667,41.03333333333333,3.5966666666666662
1855,2025-06-19 17:00:00+00:00,18.933333333333334,29.099999999999998,54.5,1.86
1856,2025-06-19 18:00:00+00:00,18.733333333333334,26.5,62.46666666666667,1.3033333333333335
1857,2025-06-19 19:00:00+00:00,19.46666666666667,23.233333333333334,79.5,0.5833333333333334
1858,2025-06-19 20:00:00+00:00,19.766666666666666,21.8,88.36666666666667,0.3033333333333333
1859,2025-06-19 21:00:00+00:00,19.46666666666667,21.5,88.23333333333333,0.3033333333333333
1860,2025-06-19 22:00:00+00:00,19.133333333333336,20.566666666666666,91.53333333333335,0.20666666666666667
1861,2025-06-19 23:00:00+00:00,19.0,20.133333333333333,93.13333333333333,0.16333333333333333
1862,2025-06-20 00:00:00+00:00,18.833333333333332,19.633333333333336,95.10000000000001,0.11333333333333334
1863,2025-06-20 01:00:00+00:00,18.166666666666668,18.8,96.2,0.08
1864,2025-06-20 02:00:00+00:00,17.566666666666666,18.033333333333335,97.13333333333333,0.056666666666666664
1865,2025-06-20 03:00:00+00:00,17.366666666666667,17.666666666666668,98.10000000000001,0.04
1866,2025-06-20 04:00:00+00:00,17.866666666666667,18.599999999999998,95.7,0.09333333333333334
1867,2025-06-20 05:00:00+00:00,19.566666666666666,21.833333333333332,87.06666666666666,0.35333333333333333
1868,2025-06-20 06:00:00+00:00,20.366666666666667,26.96666666666667,67.33333333333333,1.1666666666666667
1869,2025-06-20 07:00:00+00:00,21.233333333333334,33.233333333333334,49.699999999999996,2.6166666666666667
1870,2025-06-20 08:00:00+00:00,21.900000000000002,37.300000000000004,40.9,3.776666666666667
1871,2025-06-20 09:00:00+00:00,21.633333333333336,39.6,35.43333333333334,4.666666666666667
1872,2025-06-20 10:00:00+00:00,22.933333333333334,41.800000000000004,34.06666666666667,5.3566666666666665
1873,2025-06-20 11:00:00+00:00,22.166666666666668,41.36666666666667,33.266666666666666,5.316666666666666
1874,2025-06-20 12:00:00+00:00,22.366666666666664,42.4,32.03333333333333,5.746666666666666
1875,2025-06-20 13:00:00+00:00,20.066666666666666,34.5,43.26666666666667,3.25
1876,2025-06-20 14:00:00+00:00,22.766666666666666,44.0,29.96666666666667,6.3933333333333335
1877,2025-06-20 15:00:00+00:00,20.733333333333334,36.1,40.8,3.56
1878,2025-06-20 16:00:00+00:00,20.03333333333333,32.6,47.63333333333333,2.6033333333333335
1879,2025-06-20 17:00:00+00:00,19.733333333333334,29.53333333333333,55.96666666666667,1.8633333333333333
1880,2025-06-20 18:00:00+00:00,19.266666666666666,25.266666666666666,69.60000000000001,0.9833333333333334
1881,2025-06-20 19:00:00+00:00,19.433333333333334,23.2,79.5,0.5866666666666667
1882,2025-06-20 20:00:00+00:00,20.2,22.666666666666668,85.96666666666665,0.38666666666666666
1883,2025-06-20 21:00:00+00:00,20.266666666666666,22.333333333333332,88.13333333333333,0.32
1884,2025-06-20 22:00:00+00:00,20.333333333333332,21.833333333333332,91.26666666666667,0.22999999999999998
1885,2025-06-20 23:00:00+00:00,20.6,21.2,96.4,0.09
1886,2025-06-21 00:00:00+00:00,20.066666666666666,20.666666666666668,96.36666666666667,0.09000000000000001
1887,2025-06-21 01:00:00+00:00,19.900000000000002,20.400000000000002,96.96666666666665,0.07333333333333333
1888,2025-06-21 02:00:00+00:00,19.200000000000003,19.85,95.95,0.095
1889,2025-06-21 03:00:00+00:00,18.8,19.0,98.8,0.03
1890,2025-06-21 04:00:00+00:00,19.25,20.25,94.0,0.14500000000000002
1891,2025-06-21 05:00:00+00:00,19.85,22.05,87.6,0.345
1892,2025-06-21 06:00:00+00:00,20.766666666666666,24.766666666666666,78.56666666666666,0.6699999999999999
1893,2025-06-21 07:00:00+00:00,20.5,27.733333333333334,64.89999999999999,1.31
1894,2025-06-21 08:00:00+00:00,21.3,33.833333333333336,48.43333333333334,2.8033333333333332
1895,2025-06-21 09:00:00+00:00,20.266666666666666,36.86666666666667,37.93333333333333,3.8666666666666667
1896,2025-06-21 10:00:00+00:00,20.666666666666668,38.0,36.4,4.22
1897,2025-06-21 11:00:00+00:00,20.7,37.53333333333333,37.46666666666667,4.06
1898,2025-06-21 12:00:00+00:00,19.466666666666665,35.43333333333333,39.0,3.533333333333333
1899,2025-06-21 13:00:00+00:00,20.733333333333334,38.9,34.86666666666667,4.54
1900,2025-06-21 14:00:00+00:00,19.53333333333333,35.800000000000004,38.76666666666667,3.72
1901,2025-06-21 15:00:00+00:00,17.400000000000002,30.633333333333336,45.06666666666666,2.42
1902,2025-06-21 16:00:00+00:00,17.233333333333334,28.766666666666666,49.76666666666667,1.9866666666666666
1903,2025-06-21 17:00:00+00:00,16.866666666666664,25.7,58.166666666666664,1.3866666666666667
1904,2025-06-21 18:00:00+00:00,17.900000000000002,21.899999999999995,78.26666666666667,0.5833333333333334
1905,2025-06-21 19:00:00+00:00,17.666666666666668,19.833333333333332,87.46666666666665,0.29333333333333333
1906,2025-06-21 20:00:00+00:00,18.066666666666666,19.133333333333336,93.63333333333333,0.1366666666666667
1907,2025-06-21 21:00:00+00:00,18.5,19.099999999999998,96.43333333333334,0.07666666666666666
1908,2025-06-21 22:00:00+00:00,18.333333333333332,19.0,95.8,0.09333333333333334
1909,2025-06-21 23:00:00+00:00,18.0,18.7,95.86666666666667,0.08666666666666667
1910,2025-06-22 00:00:00+00:00,17.533333333333335,17.833333333333332,98.2,0.03666666666666667
1911,2025-06-22 01:00:00+00:00,16.933333333333334,17.099999999999998,99.13333333333333,0.016666666666666666
1912,2025-06-22 02:00:00+00:00,16.233333333333334,16.3,99.63333333333333,0.006666666666666667
1913,2025-06-22 03:00:00+00:00,16.033333333333335,16.033333333333335,100.0,0.0
1914,2025-06-22 04:00:00+00:00,17.3,17.733333333333334,97.43333333333334,0.05333333333333334
1915,2025-06-22 05:00:00+00:00,18.766666666666666,21.96666666666667,82.5,0.48333333333333334
1916,2025-06-22 06:00:00+00:00,19.2,28.766666666666666,56.63333333333333,1.75
1917,2025-06-22 07:00:00+00:00,19.633333333333333,32.4,46.96666666666667,2.5933333333333333
1918,2025-06-22 08:00:00+00:00,20.733333333333334,36.666666666666664,39.36666666666667,3.74
1919,2025-06-22 09:00:00+00:00,21.066666666666666,38.6,36.166666666666664,4.383333333333334
1920,2025-06-22 10:00:00+00:00,19.633333333333333,38.300000000000004,33.63333333333333,4.473333333333334
1921,2025-06-22 11:00:00+00:00,20.46666666666667,40.6,31.233333333333334,5.243333333333333
1922,2025-06-22 12:00:00+00:00,21.733333333333334,42.73333333333333,30.0,5.976666666666667
1923,2025-06-22 13:00:00+00:00,22.53333333333333,44.800000000000004,28.266666666666666,6.81
1924,2025-06-22 14:00:00+00:00,21.333333333333332,39.833333333333336,34.63333333333333,4.906666666666666
1925,2025-06-22 15:00:00+00:00,20.666666666666668,37.800000000000004,36.9,4.140000000000001
1926,2025-06-22 16:00:00+00:00,20.8,37.0,38.833333333333336,3.84
1927,2025-06-22 17:00:00+00:00,19.333333333333332,31.099999999999998,49.699999999999996,2.3000000000000003
1928,2025-06-22 18:00:00+00:00,18.933333333333334,25.733333333333334,66.26666666666667,1.1233333333333333
1929,2025-06-22 19:00:00+00:00,18.366666666666667,23.5,73.03333333333333,0.7833333333333333
1930,2025-06-22 20:00:00+00:00,17.833333333333332,20.966666666666665,82.36666666666666,0.43999999999999995
1931,2025-06-22 21:00:00+00:00,17.633333333333336,19.8,87.39999999999999,0.29
1932,2025-06-22 22:00:00+00:00,17.46666666666667,19.23333333333333,89.63333333333333,0.22999999999999998
1933,2025-06-22 23:00:00+00:00,17.133333333333333,18.2,93.66666666666667,0.13333333333333333
1934,2025-06-23 00:00:00+00:00,16.666666666666668,17.466666666666665,95.26666666666667,0.09333333333333334
1935,2025-06-23 01:00:00+00:00,16.566666666666666,16.96666666666667,97.59999999999998,0.05000000000000001
1936,2025-06-23 02:00:00+00:00,16.466666666666665,16.833333333333332,97.8,0.04
1937,2025-06-23 03:00:00+00:00,16.433333333333334,16.866666666666667,97.36666666666667,0.049999999999999996
1938,2025-06-23 04:00:00+00:00,17.03333333333333,18.0,94.23333333333333,0.12333333333333334
1939,2025-06-23 05:00:00+00:00,18.933333333333334,22.599999999999998,80.06666666666666,0.57
1940,2025-06-23 06:00:00+00:00,20.066666666666666,28.900000000000002,59.166666666666664,1.6500000000000001
1941,2025-06-23 07:00:00+00:00,20.233333333333334,33.23333333333333,46.53333333333333,2.7466666666666666
1942,2025-06-23 08:00:00+00:00,21.066666666666666,36.266666666666666,41.166666666666664,3.5700000000000003
1943,2025-06-23 09:00:00+00:00,21.8,39.666666666666664,35.63333333333333,4.670000000000001
1944,2025-06-23 10:00:00+00:00,21.8,39.699999999999996,35.666666666666664,4.68
1945,2025-06-23 11:00:00+00:00,23.0,40.666666666666664,36.300000000000004,4.873333333333334
1946,2025-06-23 12:00:00+00:00,22.866666666666664,42.0,33.56666666666667,5.46
1947,2025-06-23 13:00:00+00:00,23.666666666666668,41.166666666666664,37.63333333333333,5.14
1948,2025-06-23 14:00:00+00:00,20.466666666666665,30.5,55.166666666666664,1.9733333333333334
1949,2025-06-23 15:00:00+00:00,20.2,29.1,58.6,1.67
