,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_std,temperature_std,humidity_std,vaporPressureDeficit_std
0,2024-06-30 22:00:00+00:00,15.9,18.233333333333334,86.36666666666667,0.2866666666666667,0.0,0.25166114784235843,1.2342339054382434,0.030550504633038947
1,2024-06-30 23:00:00+00:00,15.6,17.233333333333334,90.3,0.19000000000000003,0.09999999999999964,0.25166114784235977,1.2288205727444554,0.026457513110645908
2,2024-07-01 00:00:00+00:00,15.566666666666668,16.866666666666667,92.0,0.15333333333333335,0.05773502691896186,0.11547005383792372,0.8717797887081341,0.015275252316519472
3,2024-07-01 01:00:00+00:00,15.366666666666667,16.466666666666665,93.26666666666667,0.12666666666666668,0.11547005383792475,0.20816659994661146,0.5033222956847163,0.015275252316519475
4,2024-07-01 02:00:00+00:00,15.433333333333332,16.366666666666667,94.2,0.11,0.25166114784235827,0.20816659994661496,0.10000000000000497,0.0
5,2024-07-01 03:00:00+00:00,15.566666666666668,16.400000000000002,94.76666666666667,0.09666666666666668,0.3785938897200171,0.3464101615137768,0.35118845842841884,0.005773502691896264
6,2024-07-01 04:00:00+00:00,16.400000000000002,17.666666666666668,92.39999999999999,0.15666666666666665,0.43588989435406816,0.7505553499465148,2.042057785666214,0.04725815626252607
7,2024-07-01 05:00:00+00:00,17.266666666666666,20.266666666666666,83.10000000000001,0.41,0.5507570547286098,1.4364307617610157,4.493328387732192,0.15132745950421556
8,2024-07-01 06:00:00+00:00,17.633333333333333,24.366666666666664,66.63333333333334,1.05,0.40414518843273967,2.3459184413217185,9.366073528076395,0.42035699113967406
9,2024-07-01 07:00:00+00:00,18.2,27.866666666666664,55.800000000000004,1.6600000000000001,0.6082762530298208,0.9451631252505217,2.1517434791350003,0.15716233645501712
10,2024-07-01 08:00:00+00:00,19.0,28.066666666666666,57.9,1.61,2.088061301782109,2.3671361036774665,0.8717797887081341,0.2523885892824793
11,2024-07-01 09:00:00+00:00,20.233333333333334,31.766666666666666,50.43333333333334,2.3233333333333337,1.5011106998930266,0.6350852961085892,3.118225991382494,0.11060440015358025
12,2024-07-01 10:00:00+00:00,19.833333333333332,31.3,50.56666666666666,2.263333333333333,0.6806859285554043,0.866025403784436,3.763420430052074,0.2739221300540233
13,2024-07-01 11:00:00+00:00,19.933333333333334,29.166666666666668,57.63333333333333,1.7366666666666664,0.8386497083606081,2.205296654269746,4.5610671265980445,0.4135617648348712
14,2024-07-01 12:00:00+00:00,17.433333333333334,24.7,64.0,1.1233333333333333,0.757187779440038,1.0148891565092206,1.9287301521985918,0.11239810200058246
15,2024-07-01 13:00:00+00:00,15.466666666666669,20.233333333333334,74.43333333333334,0.6233333333333334,0.6027713773341716,1.7387735140993288,7.922331306713526,0.2663331247391757
16,2024-07-01 14:00:00+00:00,15.933333333333332,19.400000000000002,80.36666666666667,0.44333333333333336,0.6658328118479382,0.7937253933193784,0.7637626158259714,0.035118845842842444
17,2024-07-01 15:00:00+00:00,15.4,17.900000000000002,85.33333333333333,0.3033333333333333,0.1999999999999995,0.2645751311064584,2.272296928953896,0.051316014394468805
18,2024-07-01 16:00:00+00:00,16.066666666666666,18.333333333333332,86.76666666666667,0.28,0.5507570547286098,0.9504384952922161,2.5716402029314525,0.07211102550927978
19,2024-07-01 17:00:00+00:00,16.166666666666668,19.53333333333333,81.0,0.43333333333333335,0.15275252316519433,0.6110100926607771,2.662705391138871,0.07505553499465133
20,2024-07-01 18:00:00+00:00,15.799999999999999,17.96666666666667,87.26666666666667,0.26333333333333336,0.1000000000000012,0.28867513459481314,0.9291573243177521,0.023094010767585042
21,2024-07-01 19:00:00+00:00,15.433333333333332,16.866666666666664,91.39999999999999,0.16666666666666666,0.28867513459481314,0.45092497528229175,1.2288205727444497,0.03055050463303892
22,2024-07-01 20:00:00+00:00,14.633333333333333,15.733333333333334,93.16666666666667,0.12333333333333334,0.25166114784235816,0.35118845842842544,0.6658328118479429,0.015275252316519475
23,2024-07-01 21:00:00+00:00,14.4,15.266666666666666,94.53333333333335,0.09666666666666668,0.2000000000000004,0.2516611478423586,0.3511884584284315,0.005773502691896261
24,2024-07-01 22:00:00+00:00,14.533333333333333,15.266666666666666,95.46666666666665,0.07666666666666667,0.55075705472861,0.5033222956847165,0.3511884584284303,0.005773502691896256
25,2024-07-01 23:00:00+00:00,15.200000000000001,16.0,95.2,0.09000000000000001,0.1000000000000012,0.1000000000000012,0.0,0.0
26,2024-07-02 00:00:00+00:00,14.833333333333334,15.633333333333333,95.16666666666667,0.08666666666666667,0.2516611478423574,0.25166114784235816,0.11547005383792884,0.005773502691896256
27,2024-07-02 01:00:00+00:00,14.166666666666666,14.866666666666667,95.60000000000001,0.07333333333333335,0.20816659994661335,0.2081665999466124,0.1000000000000032,0.005773502691896261
28,2024-07-02 02:00:00+00:00,13.533333333333333,14.233333333333334,95.43333333333334,0.07,0.4509249752822896,0.45092497528228853,0.15275252316519375,0.0
29,2024-07-02 03:00:00+00:00,13.166666666666666,13.766666666666666,96.16666666666667,0.06,0.057735026918962117,0.05773502691896327,0.05773502691896852,0.0
