dewpoint;vaporPressureDeficit;batteryValue;temperature;humidity;batteryLevel;receivedAt;device;providerDeviceId
13.2;0.07;3678;13.9;95.8;100;2025-05-30T23:15:50.267750891Z;551;santorsola-thrd-5
13.3;0.08;3681;14.1;94.9;100;2025-05-30T23:35:50.253806111Z;551;santorsola-thrd-5
12.9;0.05;3681;13.5;96.5;100;2025-05-30T23:55:50.227907649Z;551;santorsola-thrd-5
12.8;0.05;3678;13.3;96.7;100;2025-05-31T00:15:50.254442943Z;551;santorsola-thrd-5
12.5;0.04;3678;13;97;100;2025-05-31T00:35:50.196090039Z;551;santorsola-thrd-5
12.4;0.04;3678;12.8;97.5;100;2025-05-31T00:55:50.187909854Z;551;santorsola-thrd-5
12.7;0.03;3678;13;98.1;100;2025-05-31T01:15:50.179912800Z;551;santorsola-thrd-5
12.1;0.03;3670;12.4;98;100;2025-05-31T01:35:50.145408901Z;551;santorsola-thrd-5
12.6;0.02;3678;12.8;98.4;100;2025-05-31T01:55:50.128441146Z;551;santorsola-thrd-5
12.8;0.02;3681;13;98.6;100;2025-05-31T02:15:50.137761699Z;551;santorsola-thrd-5
11.4;0.02;3678;11.7;98.3;100;2025-05-31T02:35:50.035147777Z;551;santorsola-thrd-5
11.6;0.02;3681;11.8;98.8;100;2025-05-31T02:55:50.084818780Z;551;santorsola-thrd-5
11.6;0.01;3681;11.8;99;100;2025-05-31T03:15:50.004742173Z;551;santorsola-thrd-5
11.3;0.01;3678;11.5;99;100;2025-05-31T03:35:50.057707631Z;551;santorsola-thrd-5
11.3;0.01;3681;11.4;99.1;100;2025-05-31T03:55:50.028263829Z;551;santorsola-thrd-5
11.6;0.01;3681;11.8;99;100;2025-05-31T04:15:50.018697988Z;551;santorsola-thrd-5
12.7;0.02;3681;12.9;98.4;100;2025-05-31T04:35:49.997321448Z;551;santorsola-thrd-5
13.3;0.06;3681;13.9;96.1;100;2025-05-31T04:55:49.987081467Z;551;santorsola-thrd-5
14.3;0.17;3681;15.8;90.7;100;2025-05-31T05:15:49.969814516Z;551;santorsola-thrd-5
15.1;0.4;3681;18.4;81.2;100;2025-05-31T05:35:49.965663260Z;551;santorsola-thrd-5
15.4;0.52;3683;19.6;77;100;2025-05-31T05:55:49.936906968Z;551;santorsola-thrd-5
16.5;0.54;3681;20.6;77.7;100;2025-05-31T06:15:49.919086987Z;551;santorsola-thrd-5
17.2;0.73;3681;22.3;73;100;2025-05-31T06:35:49.907721654Z;551;santorsola-thrd-5
17.4;0.78;3681;22.8;71.8;100;2025-05-31T06:55:49.896363127Z;551;santorsola-thrd-5
17.5;1.04;3681;24.3;65.8;100;2025-05-31T07:15:49.904712780Z;551;santorsola-thrd-5
17.3;1.47;3681;26.4;57.3;100;2025-05-31T07:35:49.880601719Z;551;santorsola-thrd-5
17.6;1.63;3681;27.4;55.3;100;2025-05-31T07:55:49.868971768Z;551;santorsola-thrd-5
17.4;1.81;3681;28.1;52.3;100;2025-05-31T08:15:49.893754223Z;551;santorsola-thrd-5
17.8;1.97;3681;29;50.9;100;2025-05-31T08:35:49.879947204Z;551;santorsola-thrd-5
18.1;2.22;3678;30.2;48.2;100;2025-05-31T08:55:49.881851782Z;551;santorsola-thrd-5
17.9;2.19;3678;30;48.4;100;2025-05-31T09:15:49.878819191Z;551;santorsola-thrd-5
17.9;2.5;3678;31.2;44.9;100;2025-05-31T09:35:49.877475254Z;551;santorsola-thrd-5
17.6;2.7;3681;31.8;42.6;100;2025-05-31T09:55:49.864174008Z;551;santorsola-thrd-5
19;2.54;3681;31.9;46.3;100;2025-05-31T10:15:49.807663199Z;551;santorsola-thrd-5
18.3;2.85;3681;32.7;42.4;100;2025-05-31T10:35:49.872465553Z;551;santorsola-thrd-5
18.7;2.66;3678;32.2;44.7;100;2025-05-31T10:55:49.871775892Z;551;santorsola-thrd-5
18.3;2.6;3678;31.8;44.6;100;2025-05-31T11:15:49.870306076Z;551;santorsola-thrd-5
20;2.62;3678;32.7;47;100;2025-05-31T11:35:49.864571964Z;551;santorsola-thrd-5
19.9;2.83;3681;33.4;45;100;2025-05-31T11:55:49.859910022Z;551;santorsola-thrd-5
19.7;2.98;3681;33.8;43.3;100;2025-05-31T12:15:49.863877709Z;551;santorsola-thrd-5
20.8;2.9;3678;34.1;45.7;100;2025-05-31T12:35:49.862746119Z;551;santorsola-thrd-5
20.9;2.69;3678;33.4;47.8;100;2025-05-31T12:55:49.809717513Z;551;santorsola-thrd-5
19.8;2.9;3678;33.6;44.3;100;2025-05-31T13:15:49.871344109Z;551;santorsola-thrd-5
19.6;2.76;3678;33;45.2;100;2025-05-31T13:35:49.884006763Z;551;santorsola-thrd-5
20.3;2.68;3678;33.1;47;100;2025-05-31T13:55:49.851895671Z;551;santorsola-thrd-5
19.2;2.73;3678;32.7;44.9;100;2025-05-31T14:15:49.894312276Z;551;santorsola-thrd-5
18.4;2.86;3678;32.8;42.4;100;2025-05-31T14:35:49.910355692Z;551;santorsola-thrd-5
18.7;2.77;3678;32.6;43.6;100;2025-05-31T14:55:49.906653408Z;551;santorsola-thrd-5
18.6;2.99;3675;33.3;41.6;100;2025-05-31T15:15:49.907557571Z;551;santorsola-thrd-5
18.5;2.85;3678;32.8;42.7;100;2025-05-31T15:35:49.916322743Z;551;santorsola-thrd-5
18.5;2.63;3675;32;44.6;100;2025-05-31T15:55:49.916478355Z;551;santorsola-thrd-5
17.7;2.47;3675;31;45;100;2025-05-31T16:15:49.909723890Z;551;santorsola-thrd-5
17.8;2.29;3678;30.3;47;100;2025-05-31T16:35:49.919140720Z;551;santorsola-thrd-5
17.5;2.05;3675;29.2;49.3;100;2025-05-31T16:55:49.907199353Z;551;santorsola-thrd-5
16.9;1.66;3675;27.1;53.7;100;2025-05-31T17:15:49.898968030Z;551;santorsola-thrd-5
16.6;1.32;3675;25.2;58.8;100;2025-05-31T17:35:49.894685682Z;551;santorsola-thrd-5
16.2;1.02;3678;23.3;64.3;100;2025-05-31T17:55:49.903700281Z;551;santorsola-thrd-5
16.4;0.77;3678;22;70.8;100;2025-05-31T18:15:49.863787424Z;551;santorsola-thrd-5
16;0.69;3678;21.2;72.5;100;2025-05-31T18:35:49.842709472Z;551;santorsola-thrd-5
15.8;0.62;3678;20.5;74.4;100;2025-05-31T18:55:49.825852085Z;551;santorsola-thrd-5
15.6;0.6;3678;20.2;74.8;100;2025-05-31T19:15:49.759643262Z;551;santorsola-thrd-5
15.3;0.62;3675;20.2;73.8;100;2025-05-31T19:35:49.502730823Z;551;santorsola-thrd-5
15.1;0.53;3678;19.4;76.4;100;2025-05-31T19:55:49.718519839Z;551;santorsola-thrd-5
15.2;0.49;3681;19.2;77.9;100;2025-05-31T20:15:49.697220325Z;551;santorsola-thrd-5
15;0.41;3678;18.4;80.6;100;2025-05-31T20:35:49.740802024Z;551;santorsola-thrd-5
15;0.39;3681;18.3;81.3;100;2025-05-31T20:55:49.719072149Z;551;santorsola-thrd-5
14.9;0.34;3681;17.8;83.4;100;2025-05-31T21:15:49.707397341Z;551;santorsola-thrd-5
14.8;0.27;3681;17.1;86.3;100;2025-05-31T21:35:49.684040905Z;551;santorsola-thrd-5
14.7;0.27;3681;17;86.2;100;2025-05-31T21:55:49.354927520Z;551;santorsola-thrd-5
14.7;0.21;3681;16.5;89;100;2025-05-31T22:15:49.673449873Z;551;santorsola-thrd-5
14.7;0.2;3678;16.5;89.1;100;2025-05-31T22:35:49.629169974Z;551;santorsola-thrd-5
14.3;0.14;3681;15.6;92.2;100;2025-05-31T22:55:49.606796844Z;551;santorsola-thrd-5
14.2;0.11;3681;15.2;93.9;100;2025-05-31T23:15:49.533452288Z;551;santorsola-thrd-5
14.4;0.12;3681;15.5;93.2;100;2025-05-31T23:35:49.574662087Z;551;santorsola-thrd-5
13.7;0.09;3681;14.6;94.4;100;2025-05-31T23:55:49.559126665Z;551;santorsola-thrd-5
14.2;0.08;3681;15;95.3;100;2025-06-01T00:15:49.560182395Z;551;santorsola-thrd-5
13.8;0.07;3681;14.5;95.6;100;2025-06-01T00:35:49.527001714Z;551;santorsola-thrd-5
13.5;0.09;3681;14.3;94.7;100;2025-06-01T00:55:49.514906538Z;551;santorsola-thrd-5
13.7;0.06;3678;14.3;96.3;100;2025-06-01T01:15:49.481826544Z;551;santorsola-thrd-5
13.7;0.05;3678;14.2;96.9;100;2025-06-01T01:35:49.459583172Z;551;santorsola-thrd-5
13;0.05;3667;13.5;97;100;2025-06-01T01:55:49.140269664Z;551;santorsola-thrd-5
13.2;0.04;3681;13.6;97.6;100;2025-06-01T02:15:49.460034765Z;551;santorsola-thrd-5
13;0.03;3678;13.3;97.8;100;2025-06-01T02:35:49.422801576Z;551;santorsola-thrd-5
12.8;0.03;3678;13.2;97.7;100;2025-06-01T02:55:49.389461035Z;551;santorsola-thrd-5
12.4;0.03;3681;12.7;97.9;100;2025-06-01T03:15:49.379982487Z;551;santorsola-thrd-5
12.8;0.02;3681;13;98.4;100;2025-06-01T03:35:49.050250343Z;551;santorsola-thrd-5
12.3;0.03;3681;12.6;98.2;100;2025-06-01T03:55:49.031899701Z;551;santorsola-thrd-5
13;0.03;3678;13.3;98.2;100;2025-06-01T04:15:49.272977669Z;551;santorsola-thrd-5
13.8;0.04;3683;14.2;97.4;100;2025-06-01T04:35:49.320242575Z;551;santorsola-thrd-5
14.5;0.11;3678;15.5;93.9;100;2025-06-01T04:55:49.296496584Z;551;santorsola-thrd-5
15.6;0.21;3681;17.4;89.3;100;2025-06-01T05:15:49.273683798Z;551;santorsola-thrd-5
16.1;0.4;3681;19.2;82.1;100;2025-06-01T05:35:49.241005166Z;551;santorsola-thrd-5
16.9;0.53;3681;20.8;78.6;100;2025-06-01T05:55:49.248065010Z;551;santorsola-thrd-5
16.9;0.65;3681;21.6;74.7;100;2025-06-01T06:15:49.241437171Z;551;santorsola-thrd-5
19;0.31;3681;21.1;87.7;100;2025-06-01T06:35:49.208781798Z;551;santorsola-thrd-5
19.5;0.28;3681;21.4;89.1;100;2025-06-01T06:55:49.210473652Z;551;santorsola-thrd-5
20.2;0.27;3681;22;89.7;100;2025-06-01T07:15:49.211601819Z;551;santorsola-thrd-5
21.5;0.37;3681;23.7;87.5;100;2025-06-01T07:35:49.206811018Z;551;santorsola-thrd-5
22.1;0.45;3681;24.7;85.6;100;2025-06-01T07:55:49.186649219Z;551;santorsola-thrd-5
24;0.52;3681;26.7;85.2;100;2025-06-01T08:15:49.172863380Z;551;santorsola-thrd-5
24.1;0.63;3681;27.3;82.5;100;2025-06-01T08:35:49.185899140Z;551;santorsola-thrd-5
23.9;0.74;3681;27.7;80;100;2025-06-01T08:55:49.120069641Z;551;santorsola-thrd-5
24.6;1.04;3681;29.5;74.8;100;2025-06-01T09:15:49.185379931Z;551;santorsola-thrd-5
23.5;1.79;3681;31.7;61.8;100;2025-06-01T09:35:49.188681991Z;551;santorsola-thrd-5
22.6;2.22;3681;32.7;55.2;100;2025-06-01T09:55:49.202172244Z;551;santorsola-thrd-5
20.5;2.44;3681;32.3;49.6;100;2025-06-01T10:15:49.203688060Z;551;santorsola-thrd-5
20.1;2.47;3678;32.2;48.7;100;2025-06-01T10:35:49.210499379Z;551;santorsola-thrd-5
21.6;2.6;3681;33.5;49.7;100;2025-06-01T10:55:49.139648644Z;551;santorsola-thrd-5
21.5;2.65;3678;33.6;49;100;2025-06-01T11:15:49.213075239Z;551;santorsola-thrd-5
20.9;2.69;3678;33.4;47.8;100;2025-06-01T11:35:49.232168303Z;551;santorsola-thrd-5
20.9;2.75;3678;33.6;47.2;100;2025-06-01T11:55:49.212712668Z;551;santorsola-thrd-5
19.6;2.42;3678;31.8;48.5;100;2025-06-01T12:35:49.224385834Z;551;santorsola-thrd-5
20.1;2.28;3678;31.5;50.7;100;2025-06-01T12:55:49.225718299Z;551;santorsola-thrd-5
20.2;2.73;3678;33.2;46.3;100;2025-06-01T13:15:49.230837424Z;551;santorsola-thrd-5
18.9;2.37;3678;31.2;47.8;100;2025-06-01T13:35:49.228580978Z;551;santorsola-thrd-5
17.9;1.71;3678;27.9;54.4;100;2025-06-01T13:55:49.242960890Z;551;santorsola-thrd-5
19.5;2.08;3678;30.4;52.1;100;2025-06-01T14:15:49.236434398Z;551;santorsola-thrd-5
19.8;2.26;3678;31.3;50.5;100;2025-06-01T14:35:49.216985339Z;551;santorsola-thrd-5
18;1.62;3678;27.6;56;100;2025-06-01T14:55:49.220867780Z;551;santorsola-thrd-5
19.3;1.05;3678;25.6;68.1;100;2025-06-01T15:15:48.917038573Z;551;santorsola-thrd-5
17.6;1.18;3678;25.1;63.1;100;2025-06-01T15:35:48.880626190Z;551;santorsola-thrd-5
19.3;1.58;3678;28.2;58.6;100;2025-06-01T15:55:49.171981270Z;551;santorsola-thrd-5
18.1;1.45;3678;26.8;58.9;100;2025-06-01T16:15:49.097230329Z;551;santorsola-thrd-5
19.1;1.24;3681;26.4;64.1;100;2025-06-01T16:35:49.146371685Z;551;santorsola-thrd-5
18.1;1.4;3678;26.6;59.7;100;2025-06-01T16:55:49.132938800Z;551;santorsola-thrd-5
18.6;1.18;3681;25.8;64.6;100;2025-06-01T17:15:49.127854572Z;551;santorsola-thrd-5
17.7;1.13;3678;24.9;64.2;100;2025-06-01T17:35:49.107355650Z;551;santorsola-thrd-5
17.3;0.83;3678;23;70.3;100;2025-06-01T17:55:49.100008222Z;551;santorsola-thrd-5
17;0.78;3681;22.5;71.3;100;2025-06-01T18:15:49.082964647Z;551;santorsola-thrd-5
16.5;0.78;3681;22.1;70.8;100;2025-06-01T18:35:49.055922948Z;551;santorsola-thrd-5
16.6;0.7;3681;21.7;73.1;100;2025-06-01T18:55:49.043582666Z;551;santorsola-thrd-5
16.6;0.64;3681;21.3;74.7;100;2025-06-01T19:15:49.033011145Z;551;santorsola-thrd-5
16.6;0.62;3681;21.1;75.4;100;2025-06-01T19:35:48.692516032Z;551;santorsola-thrd-5
16.2;0.54;3681;20.3;77.4;100;2025-06-01T19:55:48.992489254Z;551;santorsola-thrd-5
15.9;0.57;3681;20.3;76.2;100;2025-06-01T20:15:48.973969411Z;551;santorsola-thrd-5
16;0.55;3681;20.2;76.9;100;2025-06-01T20:35:48.957302598Z;551;santorsola-thrd-5
16.2;0.54;3678;20.3;77.5;100;2025-06-01T20:55:48.933020427Z;551;santorsola-thrd-5
16.3;0.49;3683;20.1;79.1;100;2025-06-01T21:15:48.859578842Z;551;santorsola-thrd-5
16.1;0.38;3683;19.1;82.9;100;2025-06-01T21:35:48.907549915Z;551;santorsola-thrd-5
15.9;0.35;3681;18.7;83.9;100;2025-06-01T21:55:48.909358687Z;551;santorsola-thrd-5
15.9;0.32;3681;18.5;84.9;100;2025-06-01T22:15:48.866584243Z;551;santorsola-thrd-5
15.6;0.38;3681;18.7;82.5;100;2025-06-01T22:35:48.840275353Z;551;santorsola-thrd-5
15.5;0.41;3683;18.8;81.3;100;2025-06-01T22:55:48.820466117Z;551;santorsola-thrd-5
15.4;0.4;3683;18.7;81.3;100;2025-06-01T23:15:48.809287774Z;551;santorsola-thrd-5
15.4;0.43;3683;18.9;80.4;100;2025-06-01T23:35:48.784646824Z;551;santorsola-thrd-5
15.5;0.41;3683;18.8;81.1;100;2025-06-01T23:55:48.772731852Z;551;santorsola-thrd-5
15.4;0.39;3683;18.6;81.6;100;2025-06-02T00:15:48.752535390Z;551;santorsola-thrd-5
15.6;0.37;3683;18.6;82.8;100;2025-06-02T00:35:48.725215857Z;551;santorsola-thrd-5
15.7;0.31;3681;18.2;85.2;100;2025-06-02T00:55:48.715927673Z;551;santorsola-thrd-5
15.7;0.26;3683;17.9;87.3;100;2025-06-02T01:15:48.699682993Z;551;santorsola-thrd-5
15.9;0.23;3683;17.8;88.5;100;2025-06-02T01:35:48.676417977Z;551;santorsola-thrd-5
15.7;0.21;3683;17.5;89.3;100;2025-06-02T01:55:48.348759559Z;551;santorsola-thrd-5
15.7;0.2;3673;17.4;89.7;100;2025-06-02T02:15:48.579092989Z;551;santorsola-thrd-5
15.6;0.19;3683;17.2;90.2;100;2025-06-02T02:35:48.625994577Z;551;santorsola-thrd-5
15.8;0.18;3683;17.3;90.7;100;2025-06-02T02:55:48.604421012Z;551;santorsola-thrd-5
15.6;0.21;3681;17.4;89.4;100;2025-06-02T03:15:48.576576981Z;551;santorsola-thrd-5
15.8;0.15;3683;17.1;92.3;100;2025-06-02T03:35:48.565553921Z;551;santorsola-thrd-5
15.6;0.12;3683;16.7;93.5;100;2025-06-02T03:55:48.556689771Z;551;santorsola-thrd-5
15.7;0.13;3683;16.8;93.3;100;2025-06-02T04:15:48.527737066Z;551;santorsola-thrd-5
15.8;0.13;3683;16.9;93.5;100;2025-06-02T04:35:48.513897329Z;551;santorsola-thrd-5
16.6;0.17;3683;18;91.6;100;2025-06-02T04:55:48.178171920Z;551;santorsola-thrd-5
16.8;0.32;3683;19.3;85.7;100;2025-06-02T05:15:48.157010493Z;551;santorsola-thrd-5
17.3;0.39;3683;20.2;83.4;100;2025-06-02T05:35:48.462370682Z;551;santorsola-thrd-5
18;0.48;3683;21.4;81;100;2025-06-02T05:55:48.436585292Z;551;santorsola-thrd-5
18.2;0.57;3683;22.1;78.5;100;2025-06-02T06:15:48.414933713Z;551;santorsola-thrd-5
18.2;0.82;3683;23.6;71.8;100;2025-06-02T06:35:48.411950473Z;551;santorsola-thrd-5
18.4;0.78;3683;23.5;73.1;100;2025-06-02T06:55:48.395602115Z;551;santorsola-thrd-5
18.2;0.7;3683;22.9;74.9;100;2025-06-02T07:15:48.379842294Z;551;santorsola-thrd-5
19.4;1.22;3683;26.6;64.9;100;2025-06-02T07:35:48.369869140Z;551;santorsola-thrd-5
19.3;1.48;3683;27.7;60.2;100;2025-06-02T07:55:48.354849827Z;551;santorsola-thrd-5
20.1;1.65;3681;29;58.7;100;2025-06-02T08:15:48.345172961Z;551;santorsola-thrd-5
20.6;1.82;3681;30;57.1;100;2025-06-02T08:35:48.343405010Z;551;santorsola-thrd-5
19.8;1.92;3681;29.9;54.6;100;2025-06-02T08:55:48.355964206Z;551;santorsola-thrd-5
20.3;1.65;3681;29.1;59;100;2025-06-02T09:15:48.351141837Z;551;santorsola-thrd-5
21.1;2.17;3681;31.7;53.5;100;2025-06-02T09:35:48.345728209Z;551;santorsola-thrd-5
21.1;2.04;3681;31.2;55.1;100;2025-06-02T09:55:48.346172053Z;551;santorsola-thrd-5
19.6;1.79;3681;29.3;56;100;2025-06-02T10:15:48.346521038Z;551;santorsola-thrd-5
21.3;1.89;3681;30.7;57.1;100;2025-06-02T10:35:48.070086252Z;551;santorsola-thrd-5
19;1.22;3678;26.3;64.3;100;2025-06-02T10:55:48.337345956Z;551;santorsola-thrd-5
22.4;1.92;3681;31.5;58.5;100;2025-06-02T11:15:48.363076094Z;551;santorsola-thrd-5
19.2;1.21;3681;26.4;64.7;100;2025-06-02T11:35:48.332380809Z;551;santorsola-thrd-5
20.4;1.1;3681;26.7;68.5;100;2025-06-02T11:55:48.317444569Z;551;santorsola-thrd-5
20.8;1.52;3681;28.9;61.8;100;2025-06-02T12:15:48.309545406Z;551;santorsola-thrd-5
20.3;1.66;3681;29.1;58.9;100;2025-06-02T12:35:48.305533056Z;551;santorsola-thrd-5
20.4;1.25;3681;27.4;65.8;100;2025-06-02T12:55:48.283999016Z;551;santorsola-thrd-5
20.2;1.83;3678;29.8;56.3;100;2025-06-02T13:15:47.967342602Z;551;santorsola-thrd-5
19.8;1.26;3681;27;64.7;100;2025-06-02T13:35:48.201555779Z;551;santorsola-thrd-5
18.9;1.06;3681;25.4;67.4;100;2025-06-02T13:55:48.269146669Z;551;santorsola-thrd-5
19.4;0.88;3681;24.8;72;100;2025-06-02T14:15:48.239064122Z;551;santorsola-thrd-5
17.2;0.95;3681;23.6;67.4;100;2025-06-02T14:35:48.232793522Z;551;santorsola-thrd-5
16.7;1.05;3681;23.8;64.4;100;2025-06-02T14:55:47.900169054Z;551;santorsola-thrd-5
16.4;1.27;3681;24.8;59.5;100;2025-06-02T15:15:48.205578244Z;551;santorsola-thrd-5
16.1;1.45;3683;25.6;55.9;100;2025-06-02T15:35:48.184207528Z;551;santorsola-thrd-5
16.1;1.26;3681;24.6;59.4;100;2025-06-02T15:55:48.180761003Z;551;santorsola-thrd-5
15.7;1.16;3681;23.8;60.6;100;2025-06-02T16:15:48.155733062Z;551;santorsola-thrd-5
16.9;1.22;3683;24.9;61.2;100;2025-06-02T16:35:48.136087538Z;551;santorsola-thrd-5
16;1.08;3681;23.5;62.7;100;2025-06-02T16:55:48.113931173Z;551;santorsola-thrd-5
16.1;1.04;3681;23.4;63.8;100;2025-06-02T17:15:48.112305780Z;551;santorsola-thrd-5
15.9;1;3683;23;64.4;100;2025-06-02T17:35:48.075782674Z;551;santorsola-thrd-5
16;0.93;3683;22.7;66.2;100;2025-06-02T17:55:48.063432210Z;551;santorsola-thrd-5
15.8;0.89;3683;22.3;66.8;100;2025-06-02T18:15:48.053117377Z;551;santorsola-thrd-5
16;0.76;3683;21.6;70.7;100;2025-06-02T18:35:48.025520349Z;551;santorsola-thrd-5
16.3;0.63;3681;21;74.8;100;2025-06-02T18:55:48.012675178Z;551;santorsola-thrd-5
16.4;0.56;3683;20.6;76.9;100;2025-06-02T19:15:47.996883660Z;551;santorsola-thrd-5
16.2;0.56;3683;20.4;76.8;100;2025-06-02T19:35:47.974482385Z;551;santorsola-thrd-5
16.2;0.51;3683;20.1;78.4;100;2025-06-02T19:55:47.959059412Z;551;santorsola-thrd-5
16.2;0.46;3681;19.8;80;100;2025-06-02T20:15:47.934927282Z;551;santorsola-thrd-5
16.2;0.44;3683;19.6;80.6;100;2025-06-02T20:35:47.917820574Z;551;santorsola-thrd-5
16.1;0.42;3683;19.4;81.5;100;2025-06-02T20:55:47.903694695Z;551;santorsola-thrd-5
16.4;0.39;3683;19.4;82.7;100;2025-06-02T21:15:47.882025817Z;551;santorsola-thrd-5
16.3;0.37;3683;19.2;83.5;100;2025-06-02T21:35:47.865213619Z;551;santorsola-thrd-5
16.3;0.37;3683;19.2;83.5;100;2025-06-02T21:55:47.842884621Z;551;santorsola-thrd-5
16.3;0.34;3683;19;84.3;100;2025-06-02T22:15:47.764073163Z;551;santorsola-thrd-5
16.4;0.33;3683;19;84.8;100;2025-06-02T22:35:47.504738207Z;551;santorsola-thrd-5
16.3;0.3;3683;18.7;86.1;100;2025-06-02T22:55:47.799847173Z;551;santorsola-thrd-5
16.4;0.28;3683;18.6;86.9;100;2025-06-02T23:15:47.775463450Z;551;santorsola-thrd-5
16.4;0.2;3683;18;90.2;100;2025-06-02T23:35:47.755261083Z;551;santorsola-thrd-5
16.4;0.21;3683;18.1;90;100;2025-06-02T23:55:47.734931919Z;551;santorsola-thrd-5
16.3;0.2;3681;17.9;90.4;100;2025-06-03T00:15:47.722956475Z;551;santorsola-thrd-5
16.4;0.17;3683;17.8;91.7;100;2025-06-03T00:35:47.694988494Z;551;santorsola-thrd-5
16.3;0.19;3683;17.9;90.7;100;2025-06-03T00:55:47.627826620Z;551;santorsola-thrd-5
16.2;0.13;3683;17.3;93.2;100;2025-06-03T01:35:47.646224757Z;551;santorsola-thrd-5
16.2;0.15;3683;17.5;92.3;100;2025-06-03T01:55:47.628551626Z;551;santorsola-thrd-5
16.3;0.16;3681;17.6;91.9;100;2025-06-03T02:15:47.603113013Z;551;santorsola-thrd-5
16.3;0.16;3675;17.6;92;100;2025-06-03T02:35:47.593594043Z;551;santorsola-thrd-5
16.4;0.16;3683;17.7;92;100;2025-06-03T02:55:47.577054754Z;551;santorsola-thrd-5
16.3;0.15;3686;17.6;92.4;100;2025-06-03T03:15:47.556671831Z;551;santorsola-thrd-5
16.3;0.14;3683;17.5;92.9;100;2025-06-03T03:35:47.544587235Z;551;santorsola-thrd-5
16.2;0.13;3683;17.3;93.6;100;2025-06-03T03:55:47.513246446Z;551;santorsola-thrd-5
16.5;0.12;3683;17.5;93.9;100;2025-06-03T04:15:47.493449619Z;551;santorsola-thrd-5
16.9;0.17;3683;18.2;92;100;2025-06-03T04:35:47.168545761Z;551;santorsola-thrd-5
16.8;0.22;3683;18.6;89.6;100;2025-06-03T04:55:47.461958638Z;551;santorsola-thrd-5
16.9;0.22;3686;18.7;89.6;100;2025-06-03T05:15:47.447091134Z;551;santorsola-thrd-5
17.3;0.26;3686;19.3;88.4;100;2025-06-03T05:35:47.426567344Z;551;santorsola-thrd-5
17.2;0.34;3683;19.7;85.4;100;2025-06-03T05:55:47.091836275Z;551;santorsola-thrd-5
17.2;0.31;3683;19.5;86.4;100;2025-06-03T06:15:47.388937062Z;551;santorsola-thrd-5
17.8;0.46;3683;21.1;81.5;100;2025-06-03T06:35:47.367277253Z;551;santorsola-thrd-5
19.1;0.92;3683;24.8;70.7;100;2025-06-03T06:55:47.364789328Z;551;santorsola-thrd-5
18.6;1.12;3683;25.5;65.6;100;2025-06-03T07:15:47.349289493Z;551;santorsola-thrd-5
18.6;0.71;3683;23.3;75.1;100;2025-06-03T07:35:47.327004728Z;551;santorsola-thrd-5
19.7;0.91;3683;25.2;71.7;100;2025-06-03T07:55:47.310456784Z;551;santorsola-thrd-5
19.9;1.2;3683;26.8;65.9;100;2025-06-03T08:15:47.314583915Z;551;santorsola-thrd-5
21;1.76;3683;30;58.6;100;2025-06-03T08:35:47.307516916Z;551;santorsola-thrd-5
20.7;1.33;3681;28;64.7;100;2025-06-03T08:55:47.309667556Z;551;santorsola-thrd-5
19.7;1.57;3681;28.4;59.3;100;2025-06-03T09:15:47.303530204Z;551;santorsola-thrd-5
19.3;1.26;3681;26.7;63.9;100;2025-06-03T09:35:47.291282179Z;551;santorsola-thrd-5
20.4;1.88;3681;30.1;56;100;2025-06-03T09:55:47.289928646Z;551;santorsola-thrd-5
20.7;1.98;3681;30.7;55.1;100;2025-06-03T10:15:47.279791638Z;551;santorsola-thrd-5
20.2;1.93;3681;30.2;55.1;100;2025-06-03T10:35:47.278928990Z;551;santorsola-thrd-5
20.9;2.03;3681;31;54.8;100;2025-06-03T10:55:47.206832124Z;551;santorsola-thrd-5
20.8;2.04;3681;31;54.7;100;2025-06-03T11:15:47.267589117Z;551;santorsola-thrd-5
21.5;2.09;3681;31.6;55.1;100;2025-06-03T11:35:47.268786144Z;551;santorsola-thrd-5
20.4;2.33;3681;31.9;50.7;100;2025-06-03T11:55:47.259552483Z;551;santorsola-thrd-5
20.4;2.29;3681;31.7;51;100;2025-06-03T12:15:46.943185698Z;551;santorsola-thrd-5
21.1;2.18;3681;31.7;53.3;100;2025-06-03T12:35:46.944612384Z;551;santorsola-thrd-5
20.8;2.3;3681;32;51.6;100;2025-06-03T12:55:47.262055772Z;551;santorsola-thrd-5
19.7;2.61;3681;32.5;46.7;100;2025-06-03T13:15:47.266818022Z;551;santorsola-thrd-5
20;2.47;3678;32.2;48.6;100;2025-06-03T13:35:47.265188308Z;551;santorsola-thrd-5
19.3;2.26;3678;31;49.6;100;2025-06-03T13:55:47.268103281Z;551;santorsola-thrd-5
21;2.47;3678;32.7;50.1;100;2025-06-03T14:15:47.274222596Z;551;santorsola-thrd-5
19.2;1.95;3678;29.7;53.2;100;2025-06-03T14:35:46.966733621Z;551;santorsola-thrd-5
20.3;2.36;3678;31.9;50.1;100;2025-06-03T14:55:47.275657124Z;551;santorsola-thrd-5
18.8;2.43;3678;31.4;47.2;100;2025-06-03T15:15:47.273110419Z;551;santorsola-thrd-5
17.4;1.81;3678;28.1;52.4;100;2025-06-03T15:35:47.259201359Z;551;santorsola-thrd-5
18.2;2.64;3678;31.9;44.1;100;2025-06-03T15:55:46.957271498Z;551;santorsola-thrd-5
14.9;1.85;3678;26.9;47.9;100;2025-06-03T16:15:47.206165477Z;551;santorsola-thrd-5
